t,trajectory,n_pierce,n_pierce_x,n_pierce_y,n_pierce_z,n_lines,n_lines_closed,n_lines_open,L_total,L_closed,L_max,n_peak,integrality_error
0.9750000000000005,0,237,0,34,203,6,0,6,20.43006704747677,0.0,6.624378301203251,57.09006118774414,1.7881393432617188e-07
1.0000000000000004,0,184,0,25,159,4,0,4,16.0225560516119,0.0,6.182374678552151,55.36469650268555,1.7881393432617188e-07
1.0250000000000004,0,155,1,22,132,4,0,4,13.564799450337887,0.0,5.524212844669819,53.858097076416016,1.7881393432617188e-07
1.0500000000000003,0,115,1,20,94,3,0,3,9.637723051011562,0.0,4.72489770501852,53.03268051147461,1.7881393432617188e-07
1.0750000000000002,0,71,1,13,57,2,0,2,5.916604787111282,0.0,3.4085744842886925,52.24179458618164,1.7881393432617188e-07
1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,51.932884216308594,1.7881393432617188e-07
1.125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,51.729671478271484,1.7881393432617188e-07
1.15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,51.30174255371094,1.7881393432617188e-07
1.1749999999999998,0,0,0,0,0,0,0,0,0.0,0.0,0.0,50.72835159301758,1.7881393432617188e-07
1.1999999999999997,0,0,0,0,0,0,0,0,0.0,0.0,0.0,50.00022506713867,1.7881393432617188e-07
1.2249999999999996,0,0,0,0,0,0,0,0,0.0,0.0,0.0,49.618408203125,1.7881393432617188e-07
1.2499999999999996,0,0,0,0,0,0,0,0,0.0,0.0,0.0,49.36365509033203,1.7881393432617188e-07
1.2749999999999995,0,0,0,0,0,0,0,0,0.0,0.0,0.0,49.203880310058594,1.7881393432617188e-07
1.2999999999999994,0,0,0,0,0,0,0,0,0.0,0.0,0.0,49.128719329833984,1.7881393432617188e-07
1.3249999999999993,0,0,0,0,0,0,0,0,0.0,0.0,0.0,48.849822998046875,1.7881393432617188e-07
1.3499999999999992,0,0,0,0,0,0,0,0,0.0,0.0,0.0,48.46875762939453,1.7881393432617188e-07
1.3749999999999991,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.87996292114258,1.7881393432617188e-07
1.399999999999999,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.60154342651367,1.7881393432617188e-07
1.424999999999999,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.62264633178711,1.7881393432617188e-07
1.4499999999999988,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.472042083740234,1.7881393432617188e-07
1.4749999999999988,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.17756652832031,1.7881393432617188e-07
1.4999999999999987,0,0,0,0,0,0,0,0,0.0,0.0,0.0,46.72917938232422,1.7881393432617188e-07
1.5249999999999986,0,0,0,0,0,0,0,0,0.0,0.0,0.0,46.89719009399414,1.7881393432617188e-07
1.5499999999999985,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.255836486816406,1.7881393432617188e-07
1.5749999999999984,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.47245788574219,1.7881393432617188e-07
1.5999999999999983,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.5506591796875,1.7881393432617188e-07
1.6249999999999982,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.48149490356445,1.7881393432617188e-07
1.6499999999999981,0,0,0,0,0,0,0,0,0.0,0.0,0.0,47.266788482666016,1.7881393432617188e-07
1.674999999999998,0,0,0,0,0,0,0,0,0.0,0.0,0.0,46.91225814819336,1.7881393432617188e-07
1.699999999999998,0,66,0,10,56,2,0,2,5.604061298072338,0.0,3.210959814488888,46.44992446899414,1.7881393432617188e-07
1.7249999999999979,0,120,0,21,99,4,0,4,10.079726599156857,0.0,5.105596512556076,45.81435012817383,1.7881393432617188e-07
1.7499999999999978,0,166,0,28,138,3,0,3,14.158156149089336,0.0,6.1493000611662865,44.98256301879883,1.7881393432617188e-07
1.7749999999999977,0,214,0,50,164,4,0,4,17.671525038778782,0.0,6.903847321867943,44.15155029296875,1.7881393432617188e-07
1.7999999999999976,0,273,0,59,214,4,0,4,22.765875473618507,0.0,7.874552711844444,44.35614013671875,1.7881393432617188e-07
1.8249999999999975,0,320,0,55,265,5,0,5,27.453238613903522,0.0,8.549251683056355,44.89937210083008,1.7881393432617188e-07
1.8499999999999974,0,347,0,57,290,4,0,4,29.870175063610077,0.0,8.638787277042866,44.81526184082031,1.7881393432617188e-07
1.8749999999999973,0,434,0,76,358,6,0,6,37.159116454422474,0.0,8.79163397103548,44.45913314819336,1.7881393432617188e-07
1.8999999999999972,0,534,0,102,432,8,0,8,45.13735346496105,0.0,9.223950661718845,45.553348541259766,1.7881393432617188e-07
1.9249999999999972,0,605,1,107,497,8,0,8,51.52903509140015,0.0,9.263874128460884,48.59111785888672,1.7881393432617188e-07
1.949999999999997,0,637,2,93,542,8,0,8,55.319139793515205,0.0,9.496570214629173,54.77242660522461,1.7881393432617188e-07
1.974999999999997,0,658,0,86,572,8,0,8,57.936080142855644,0.0,9.574411995708942,62.66367721557617,1.7881393432617188e-07
1.999999999999997,0,710,0,96,614,9,0,9,62.17420715093613,0.0,9.546181477606297,70.85550689697266,1.7881393432617188e-07
0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,59.437252044677734,1.7881393432617188e-07
0.025,1,0,0,0,0,0,0,0,0.0,0.0,0.0,59.38947677612305,1.7881393432617188e-07
0.05,1,10,0,1,9,1,0,1,0.8110084980726242,0.0,0.8110084980726242,59.379661560058594,1.7881393432617188e-07
0.07500000000000001,1,73,0,8,65,2,0,2,6.3916827738285065,0.0,3.2041099965572357,59.33883285522461,1.7881393432617188e-07
0.1,1,98,0,10,88,2,0,2,8.688398621976376,0.0,4.497046127915382,58.937583923339844,1.7881393432617188e-07
0.125,1,157,0,31,126,4,0,4,13.10960879176855,0.0,5.502832032740116,58.37677764892578,1.7881393432617188e-07
0.15,1,230,0,49,181,4,0,4,19.101218700408936,0.0,6.198911644518375,58.5898323059082,1.7881393432617188e-07
0.175,1,273,0,44,229,4,0,4,23.44341165572405,0.0,7.063544228672981,58.27120590209961,1.7881393432617188e-07
0.19999999999999998,1,290,0,23,267,4,0,4,26.267654113471508,0.0,7.2922269850969315,60.43001174926758,1.7881393432617188e-07
0.22499999999999998,1,332,1,35,296,5,0,5,29.513694189488888,0.0,7.797541633248329,63.27193069458008,1.7881393432617188e-07
0.24999999999999997,1,415,0,69,346,6,0,6,35.66655953973532,0.0,8.2298578992486,64.95670318603516,1.7881393432617188e-07
0.27499999999999997,1,474,3,69,402,6,0,6,41.12790821492672,0.0,8.495627485215664,67.96085357666016,1.7881393432617188e-07
0.3,1,496,4,53,439,6,0,6,44.06708014756441,0.0,8.6085499599576,72.74110412597656,1.7881393432617188e-07
0.325,1,531,2,32,497,7,0,7,48.671029441058636,0.0,8.601699963212013,81.49844360351562,1.7881393432617188e-07
0.35000000000000003,1,594,0,52,542,8,0,8,53.60239854454994,0.0,8.625087156891823,91.4145736694336,1.7881393432617188e-07
0.37500000000000006,1,661,0,77,584,8,0,8,58.704709596931934,0.0,8.665011279284954,105.13294982910156,1.7881393432617188e-07
0.4000000000000001,1,703,0,75,628,10,0,10,62.588809944689274,0.0,8.728322632610798,119.63508605957031,1.7881393432617188e-07
0.4250000000000001,1,760,3,57,700,10,0,10,68.9014758169651,0.0,8.625087134540081,133.30992126464844,1.7881393432617188e-07
0.4500000000000001,1,791,2,36,753,11,0,11,73.06342149525881,0.0,8.641624204814434,144.6291046142578,1.7881393432617188e-07
0.47500000000000014,1,869,3,42,824,12,0,12,80.08987863361835,0.0,8.62508711963892,153.16424560546875,1.7881393432617188e-07
0.5000000000000001,1,935,2,58,875,12,0,12,85.57617393881083,0.0,8.704935669898987,158.77694702148438,1.7881393432617188e-07
0.5250000000000001,1,971,2,61,908,12,0,12,88.90490059554577,0.0,8.704935476183891,160.62098693847656,1.7881393432617188e-07
0.5500000000000002,1,1004,4,55,945,13,0,13,92.24331280589104,0.0,8.665011405944824,159.3896484375,1.7881393432617188e-07
0.5750000000000002,1,1001,5,47,949,13,0,13,92.2929244786501,0.0,8.658161245286465,156.30494689941406,1.7881393432617188e-07
0.6000000000000002,1,982,6,54,922,12,0,12,90.19098571687937,0.0,8.777933865785599,153.35577392578125,1.7881393432617188e-07
0.6250000000000002,1,972,2,71,899,12,0,12,88.40844088792801,0.0,8.897706404328346,149.83580017089844,1.7881393432617188e-07
0.6500000000000002,1,923,3,65,855,12,0,12,84.02431872487068,0.0,8.801321014761925,145.3042755126953,1.7881393432617188e-07
0.6750000000000003,1,827,3,50,774,11,0,11,75.71461099386215,0.0,8.72147261351347,139.08685302734375,1.7881393432617188e-07
0.7000000000000003,1,777,5,49,723,10,0,10,70.96348929405212,0.0,8.721472650766373,130.7037811279297,1.7881393432617188e-07
0.7250000000000003,1,718,1,48,669,10,0,10,65.47435767948627,0.0,8.545238800346851,120.96443176269531,1.7881393432617188e-07
0.7500000000000003,1,638,1,52,585,8,0,8,57.78690141439438,0.0,8.704935528337955,109.21564483642578,1.7881393432617188e-07
0.7750000000000004,1,613,1,56,556,8,0,8,55.151417411863804,0.0,8.744859777390957,96.17033386230469,1.7881393432617188e-07
0.8000000000000004,1,563,0,53,510,9,0,9,50.43336941301823,0.0,8.648474209010601,82.76780700683594,1.7881393432617188e-07
0.8250000000000004,1,521,0,46,475,7,0,7,47.00140806287527,0.0,8.625087104737759,73.4627456665039,1.7881393432617188e-07
0.8500000000000004,1,465,0,41,424,6,0,6,41.98250997066498,0.0,8.568625815212727,65.4205551147461,1.7881393432617188e-07
0.8750000000000004,1,434,0,45,389,6,0,6,38.74048212170601,0.0,8.711785554885864,59.59565353393555,1.7881393432617188e-07
0.9000000000000005,1,371,0,46,325,5,0,5,32.7645785138011,0.0,8.286319479346275,58.39096450805664,1.7881393432617188e-07
0.9250000000000005,1,338,0,44,294,5,0,5,29.66854754090309,0.0,7.9007770121097565,56.73702621459961,1.7881393432617188e-07
0.9500000000000005,1,283,0,35,248,4,0,4,24.97188103199005,0.0,7.451923854649067,53.7874755859375,1.7881393432617188e-07
0.9750000000000005,1,239,0,27,212,4,0,4,21.210390515625477,0.0,6.737300761044025,54.21022033691406,1.7881393432617188e-07
1.0000000000000004,1,173,0,18,155,4,0,4,15.329314477741718,0.0,6.022677958011627,54.621089935302734,1.7881393432617188e-07
1.0250000000000004,1,119,0,14,105,2,0,2,10.486649513244629,0.0,5.387903124094009,54.463504791259766,1.7881393432617188e-07
1.0500000000000003,1,100,0,15,85,2,0,2,8.655324451625347,0.0,4.3958171382546425,54.358158111572266,1.7881393432617188e-07
1.0750000000000002,1,73,0,10,63,2,0,2,6.2787600085139275,0.0,3.2440341785550117,54.33915710449219,1.7881393432617188e-07
1.1,1,22,1,2,19,2,0,2,1.7865575030446053,0.0,1.3046297803521156,54.13090133666992,1.7881393432617188e-07
1.125,1,0,0,0,0,0,0,0,0.0,0.0,0.0,53.62025451660156,1.7881393432617188e-07
1.15,1,0,0,0,0,0,0,0,0.0,0.0,0.0,52.876380920410156,1.7881393432617188e-07
1.1749999999999998,1,0,0,0,0,0,0,0,0.0,0.0,0.0,53.13835525512695,1.7881393432617188e-07
1.1999999999999997,1,0,0,0,0,0,0,0,0.0,0.0,0.0,53.17379379272461,1.7881393432617188e-07
1.2249999999999996,1,0,0,0,0,0,0,0,0.0,0.0,0.0,52.99467086791992,1.7881393432617188e-07
1.2499999999999996,1,0,0,0,0,0,0,0,0.0,0.0,0.0,52.62006759643555,1.7881393432617188e-07
1.2749999999999995,1,0,0,0,0,0,0,0,0.0,0.0,0.0,52.029212951660156,1.7881393432617188e-07
1.2999999999999994,1,0,0,0,0,0,0,0,0.0,0.0,0.0,51.35885238647461,1.7881393432617188e-07
1.3249999999999993,1,0,0,0,0,0,0,0,0.0,0.0,0.0,50.676490783691406,1.7881393432617188e-07
1.3499999999999992,1,0,0,0,0,0,0,0,0.0,0.0,0.0,49.76645278930664,1.7881393432617188e-07
1.3749999999999991,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.73958969116211,1.7881393432617188e-07
1.399999999999999,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.57324981689453,1.7881393432617188e-07
1.424999999999999,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.74983596801758,1.7881393432617188e-07
1.4499999999999988,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.764984130859375,1.7881393432617188e-07
1.4749999999999988,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.627586364746094,1.7881393432617188e-07
1.4999999999999987,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.3433723449707,1.7881393432617188e-07
1.5249999999999986,1,0,0,0,0,0,0,0,0.0,0.0,0.0,47.92880630493164,1.7881393432617188e-07
1.5499999999999985,1,0,0,0,0,0,0,0,0.0,0.0,0.0,47.81955337524414,1.7881393432617188e-07
1.5749999999999984,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.228363037109375,1.7881393432617188e-07
1.5999999999999983,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.50480270385742,1.7881393432617188e-07
1.6249999999999982,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.65092849731445,1.7881393432617188e-07
1.6499999999999981,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.69791030883789,1.7881393432617188e-07
1.674999999999998,1,0,0,0,0,0,0,0,0.0,0.0,0.0,48.615501403808594,1.7881393432617188e-07
1.699999999999998,1,56,0,15,41,2,0,2,4.470821857452393,0.0,2.4797997027635574,48.35335159301758,1.7881393432617188e-07
1.7249999999999979,1,105,0,20,85,2,0,2,8.798483952879906,0.0,4.430897600948811,48.012454986572266,1.7881393432617188e-07
1.7499999999999978,1,156,1,24,131,4,1,3,13.528225518763065,0.43716004490852356,5.524212762713432,47.69741439819336,1.7881393432617188e-07
1.7749999999999977,1,216,0,30,186,4,0,4,18.79635588824749,0.0,6.39168269187212,47.14415740966797,1.7881393432617188e-07
1.7999999999999976,1,277,0,53,224,4,0,4,23.320801481604576,0.0,7.329313717782497,46.09341049194336,1.7881393432617188e-07
1.8249999999999975,1,346,0,75,271,5,0,5,28.77402202039957,0.0,7.846322134137154,45.418697357177734,1.7881393432617188e-07
1.8499999999999974,1,385,2,65,318,6,0,6,32.803671434521675,0.0,7.987475536763668,45.21918487548828,1.7881393432617188e-07
1.8749999999999973,1,447,0,53,394,6,0,6,39.570034340023994,0.0,8.279469437897205,44.483551025390625,1.7881393432617188e-07
1.8999999999999972,1,514,1,69,444,6,0,6,45.0115604698658,0.0,9.040866188704967,44.75918960571289,1.7881393432617188e-07
1.9249999999999972,1,588,0,98,490,7,0,7,50.523250088095665,0.0,9.513107068836689,48.48036575317383,1.7881393432617188e-07
1.949999999999997,1,614,0,95,519,7,0,7,53.17042760550976,0.0,9.449796125292778,56.13489532470703,1.7881393432617188e-07
1.974999999999997,1,649,0,84,565,8,0,8,57.125071600079536,0.0,9.11386502534151,64.56639862060547,1.7881393432617188e-07
1.999999999999997,1,674,0,69,605,8,0,8,60.35339976102114,0.0,9.034016579389572,72.78844451904297,1.7881393432617188e-07
0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,58.83931350708008,1.7881393432617188e-07
0.025,2,0,0,0,0,0,0,0,0.0,0.0,0.0,58.2790641784668,1.7881393432617188e-07
0.05,2,0,0,0,0,0,0,0,0.0,0.0,0.0,58.360904693603516,1.7881393432617188e-07
0.07500000000000001,2,75,0,14,61,2,0,2,6.2456857562065125,0.0,3.436805211007595,58.588478088378906,1.7881393432617188e-07
0.1,2,119,0,20,99,2,0,2,10.176112182438374,0.0,5.197138249874115,58.428916931152344,1.7881393432617188e-07
0.125,2,156,0,15,141,4,0,4,13.831913322210312,0.0,5.524213060736656,58.584129333496094,1.7881393432617188e-07
0.15,2,222,0,27,195,4,0,4,19.515822753310204,0.0,6.085988983511925,58.46864700317383,1.7881393432617188e-07
0.175,2,266,0,32,234,4,0,4,23.446248903870583,0.0,6.800612151622772,58.08930969238281,1.7881393432617188e-07
0.19999999999999998,2,307,0,42,265,4,0,4,26.833442382514477,0.0,7.458773702383041,60.71261215209961,1.7881393432617188e-07
0.22499999999999998,2,335,0,39,296,5,0,5,29.63346739113331,0.0,7.804391644895077,63.66371536254883,1.7881393432617188e-07
0.24999999999999997,2,392,1,31,360,6,0,6,35.45451741665602,0.0,8.046774230897427,64.76070404052734,1.7881393432617188e-07
0.27499999999999997,2,457,3,36,418,6,0,6,41.26788654923439,0.0,8.455703310668468,66.73383331298828,1.7881393432617188e-07
0.3,2,498,2,45,451,6,0,6,44.79623402655125,0.0,8.8247080296278,72.42529296875,1.7881393432617188e-07
0.325,2,546,2,53,491,7,0,7,48.87466372549534,0.0,8.688398458063602,81.86024475097656,1.7881393432617188e-07
0.35000000000000003,2,607,0,53,554,8,0,8,54.798949517309666,0.0,8.6883984208107,92.10253143310547,1.7881393432617188e-07
0.37500000000000006,2,624,0,37,587,8,0,8,57.312654472887516,0.0,8.488777495920658,106.34796905517578,1.7881393432617188e-07
0.4000000000000001,2,654,3,40,611,8,0,8,59.86545319110155,0.0,8.625087194144726,120.83615112304688,1.7881393432617188e-07
0.4250000000000001,2,744,1,57,686,10,0,10,67.50045987963676,0.0,8.665011323988438,134.20494079589844,1.7881393432617188e-07
0.4500000000000001,2,832,4,71,757,11,0,11,74.98262093961239,0.0,8.704935602843761,145.14149475097656,1.7881393432617188e-07
0.47500000000000014,2,890,5,61,824,12,0,12,80.92828677594662,0.0,8.665011301636696,152.73809814453125,1.7881393432617188e-07
0.5000000000000001,2,921,4,43,874,12,0,12,84.96077398955822,0.0,8.545238755643368,156.69017028808594,1.7881393432617188e-07
0.5250000000000001,2,999,5,79,915,13,0,13,90.32162149995565,0.0,8.76139671355486,158.095458984375,1.7881393432617188e-07
0.5500000000000002,2,1084,5,111,968,14,0,14,96.58301267772913,0.0,8.897706381976604,157.53404235839844,1.7881393432617188e-07
0.5750000000000002,2,1078,4,111,963,14,0,14,96.1176214441657,0.0,8.937630631029606,155.8712158203125,1.7881393432617188e-07
0.6000000000000002,2,989,3,70,916,12,0,12,90.04699522256851,0.0,8.77793388068676,153.6855926513672,1.7881393432617188e-07
0.6250000000000002,2,968,3,69,896,12,0,12,88.13582175970078,0.0,8.64162427186966,150.5437774658203,1.7881393432617188e-07
0.6500000000000002,2,931,4,74,853,12,0,12,84.17432750761509,0.0,8.77793387323618,146.53553771972656,1.7881393432617188e-07
0.6750000000000003,2,845,5,82,758,12,0,12,75.48994061350822,0.0,8.704935498535633,140.66453552246094,1.7881393432617188e-07
0.7000000000000003,2,785,2,71,712,10,0,10,70.63357812911272,0.0,8.784783974289894,132.24232482910156,1.7881393432617188e-07
0.7250000000000003,2,722,2,61,659,10,0,10,65.15368524938822,0.0,8.704935528337955,121.36477661132812,1.7881393432617188e-07
0.7500000000000003,2,658,2,58,598,9,0,9,59.25122768431902,0.0,8.585162989795208,108.5633544921875,1.7881393432617188e-07
0.7750000000000004,2,619,1,58,560,8,0,8,55.616807863116264,0.0,8.60855007916689,94.94210052490234,1.7881393432617188e-07
0.8000000000000004,2,570,0,56,514,9,0,9,50.99514593183994,0.0,8.744859725236893,81.74518585205078,1.7881393432617188e-07
0.8250000000000004,2,528,0,55,473,7,0,7,47.13972403854132,0.0,8.688398502767086,74.19947814941406,1.7881393432617188e-07
0.8500000000000004,2,477,0,58,419,6,0,6,42.20752443373203,0.0,8.552088811993599,66.1717300415039,1.7881393432617188e-07
0.8750000000000004,2,433,0,51,382,6,0,6,38.361790768802166,0.0,8.35931783169508,61.60905075073242,1.7881393432617188e-07
0.9000000000000005,2,386,0,43,343,6,0,6,34.28335988521576,0.0,8.070161081850529,58.2257194519043,1.7881393432617188e-07
0.9250000000000005,2,345,0,44,301,5,0,5,30.371476642787457,0.0,7.929007776081562,55.85634994506836,1.7881393432617188e-07
0.9500000000000005,2,303,0,46,257,4,0,4,26.22205550223589,0.0,7.538622088730335,56.003780364990234,1.7881393432617188e-07
0.9750000000000005,2,258,0,45,213,4,0,4,21.941167160868645,0.0,7.016770102083683,55.79639434814453,1.7881393432617188e-07
1.0000000000000004,2,204,1,32,171,4,0,4,17.498576164245605,0.0,6.523148588836193,54.71894073486328,1.7881393432617188e-07
1.0250000000000004,2,137,2,15,120,3,0,3,12.040512226521969,0.0,5.479445248842239,52.982364654541016,1.7881393432617188e-07
1.0500000000000003,2,107,1,17,89,2,0,2,9.104177698493004,0.0,4.616818778216839,51.8791389465332,1.7881393432617188e-07
1.0750000000000002,2,86,1,21,64,2,0,2,6.938928112387657,0.0,3.716274671256542,51.15153884887695,1.7881393432617188e-07
1.1,2,27,0,7,20,2,0,2,2.07087055593729,0.0,1.4808637499809265,50.97419357299805,1.7881393432617188e-07
1.125,2,0,0,0,0,0,0,0,0.0,0.0,0.0,50.73279571533203,1.7881393432617188e-07
1.15,2,0,0,0,0,0,0,0,0.0,0.0,0.0,50.346435546875,1.7881393432617188e-07
1.1749999999999998,2,0,0,0,0,0,0,0,0.0,0.0,0.0,49.909244537353516,1.7881393432617188e-07
1.1999999999999997,2,0,0,0,0,0,0,0,0.0,0.0,0.0,49.585899353027344,1.7881393432617188e-07
1.2249999999999996,2,0,0,0,0,0,0,0,0.0,0.0,0.0,49.11771011352539,1.7881393432617188e-07
1.2499999999999996,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.54328536987305,1.7881393432617188e-07
1.2749999999999995,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.118587493896484,1.7881393432617188e-07
1.2999999999999994,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.060909271240234,1.7881393432617188e-07
1.3249999999999993,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.19663619995117,1.7881393432617188e-07
1.3499999999999992,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.186378479003906,1.7881393432617188e-07
1.3749999999999991,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.10548782348633,1.7881393432617188e-07
1.399999999999999,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.27315902709961,1.7881393432617188e-07
1.424999999999999,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.391414642333984,1.7881393432617188e-07
1.4499999999999988,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.39895248413086,1.7881393432617188e-07
1.4749999999999988,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.29800796508789,1.7881393432617188e-07
1.4999999999999987,2,0,0,0,0,0,0,0,0.0,0.0,0.0,48.0868034362793,1.7881393432617188e-07
1.5249999999999986,2,0,0,0,0,0,0,0,0.0,0.0,0.0,47.97727584838867,1.7881393432617188e-07
